rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
2,31,2.8217,0.802969,2.33795,5.0396,19.9298,981.634,0.436605,84.7686
3,31,2.81203,0.770549,2.34083,4.97274,20.2167,981.291,0.437398,84.9661
4,31,2.81342,0.824282,2.31327,4.91733,19.9942,982.715,0.433979,84.7216
5,31,2.8226,0.856572,2.3377,5.14754,19.7268,981.328,0.435162,85.347
6,31,2.8234,0.821693,2.33784,4.93958,19.8053,983.917,0.437921,84.8673
7,31,2.83437,0.81313,2.34219,4.96232,20.0656,985.045,0.437408,84.7312
8,31,2.80847,0.794152,2.35038,5.03113,19.9047,983.723,0.436685,85.0084
9,31,2.82015,0.828716,2.3817,5.03702,20.068,983.127,0.437579,84.9954
10,31,2.81031,0.783697,2.34064,5.00984,20.4995,979.073,0.433531,84.9829
1,32,2.81601,0.335036,2.333,5.0508,20.001,984.138,0.433375,84.9979
2,32,2.82255,0.32012,2.35065,4.92383,20.0176,983.598,0.435031,85.3938
3,32,2.82298,0.347373,2.40204,5.00132,19.8807,983.622,0.439674,85.2612
4,32,2.82596,0.33923,2.33604,4.93063,20.3644,982.139,0.433282,85.0421
5,32,2.81745,0.302606,2.30386,5.05114,20.0688,986.972,0.43806,85.074
6,32,2.81877,0.307275,2.32985,4.95641,20.3241,983.631,0.434983,85.3903
7,32,2.82049,0.348024,2.33691,5.01637,20.3616,978.441,0.432795,85.1977
8,32,2.81643,0.314751,2.31704,4.96011,20.1607,985.059,0.437269,84.8565
9,32,2.81929,0.332722,2.35656,4.96925,19.9109,982.838,0.43388,85.104
10,32,2.82152,0.33079,2.3511,4.99942,20.4749,984.459,0.432188,85.3075
1,33,2.81962,0.826142,2.38021,5.08234,19.924,981.296,0.442078,84.9799
