rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
2,30,2.81151,1.05604,2.3151,4.97192,19.9636,983.375,0.437645,85.0999
3,30,2.83352,1.08791,2.36198,4.96462,19.5172,986.146,0.437888,85.2026
4,30,2.83112,1.08029,2.3512,4.87941,19.7886,985.583,0.436083,85.1124
5,30,2.81256,1.09042,2.31475,4.99282,20.0888,983.601,0.436118,84.9717
6,30,2.82964,1.01783,2.35341,4.79299,19.9204,979.731,0.436099,84.9743
7,30,2.81757,1.13777,2.32813,4.97857,19.6518,984.427,0.43612,85.2458
8,30,2.82327,1.10366,2.35878,4.94318,19.749,985.128,0.436888,85.1621
9,30,2.81504,1.14395,2.31195,4.96487,20.2026,985.344,0.437699,85.2263
10,30,2.82617,1.06931,2.32845,4.8401,19.819,980.937,0.43983,85.5718
1,31,2.81606,0.780418,2.34245,4.8759,20.1123,983.683,0.437416,85.3764
2,31,2.81599,0.799064,2.33437,5.02132,20.1335,981.108,0.436153,84.8758
3,31,2.80317,0.803165,2.32554,4.96893,19.8721,980.769,0.438053,85.1418
4,31,2.82482,0.839094,2.33474,4.99841,20.1693,982.319,0.434132,85.0547
5,31,2.81506,0.802404,2.33802,5.09904,20.1641,983.281,0.436082,85.2884
6,31,2.81374,0.815191,2.33734,5.03757,19.6037,982.71,0.440152,85.3291
7,31,2.82292,0.810267,2.34471,4.93697,19.886,983.614,0.438552,85.2562
8,31,2.81653,0.764888,2.34909,5.04977,19.7226,981.804,0.436242,85.0204
9,31,2.82092,0.83542,2.32916,5.07418,19.8593,983.635,0.437455,85.0839
10,31,2.81013,0.803149,2.32382,5.08385,20.4365,980.736,0.436456,85.1093
1,32,2.80895,0.317014,2.34893,4.92967,20.2086,982.659,0.437335,85.017
2,32,2.8127,0.316216,2.34496,5.0256,19.8276,983.521,0.437416,85.3604
3,32,2.81262,0.330896,2.37438,4.98936,19.7487,983.489,0.439365,85.2778
4,32,2.81405,0.341692,2.3448,5.00734,19.8004,982.526,0.435429,85.1395
5,32,2.81122,0.314649,2.30026,4.93382,20.2191,982.591,0.440161,84.8237
6,32,2.8068,0.311424,2.34033,4.87333,20.1329,981.023,0.436192,85.4167
7,32,2.82339,0.329384,2.34173,5.00888,20.3869,980.603,0.435399,84.9155
8,32,2.81341,0.311884,2.31244,4.9281,19.9696,982.785,0.437949,84.989
9,32,2.81496,0.318383,2.33752,4.93451,19.6019,982.927,0.436447,85.1095
10,32,2.82154,0.329177,2.32438,4.9464,19.7667,981.289,0.435034,85.2886
1,33,2.80559,0.778011,2.34808,5.03532,19.6502,981.25,0.441957,85.1458
2,33,2.82408,0.851162,2.35208,4.95516,20.3284,981.468,0.437895,85.2202
